step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
963,238956,3852,0.9644744928229785,0.0,0.4411764705882353
964,239120,3856,1.0865354932710762,0.0,0.3584905660377358
965,239412,3860,0.5686758375822846,0.0,0.573170731707317
966,239768,3864,0.7424867069591865,0.0,0.6644736842105263
967,239964,3868,0.8068682496100942,0.0,0.5
968,240160,3872,0.8131318613514548,0.0,0.4861111111111111
969,240388,3876,0.6815203735214839,0.0,0.5094339622641509
970,240648,3880,0.6781340395584493,0.0,0.46875
971,240748,3884,1.3391021878097187,0.0,0.2647058823529412
972,240976,3888,0.5032201111598235,0.0,0.6461538461538462
973,241172,3892,0.9298643286515773,0.0,0.5844155844155844
974,241304,3896,0.7601788842267523,0.0,0.375
975,241724,3900,0.9173882329062508,0.0,0.45774647887323944
976,242016,3904,1.205882544301393,0.0,0.5375
977,242244,3908,1.0628343383830465,0.0,0.5263157894736842
978,242440,3912,1.039502811925013,0.0,0.4166666666666667
979,242604,3916,1.05589481518291,0.0,0.4444444444444444
980,242800,3920,0.5235826404455035,0.25,0.5555555555555556
981,243060,3924,0.7756164428699777,0.0,0.4935064935064935
982,243352,3928,1.2588827565620402,0.0,0.4462809917355372
983,243484,3932,0.9384200015552779,0.0,0.32142857142857145
984,243776,3936,0.9792746115325927,0.0,0.5172413793103449
985,243876,3940,0.5920987069424881,0.0,0.47619047619047616
986,244136,3944,1.3257949487583118,0.0,0.42342342342342343
987,244332,3948,0.6056230567306556,0.0,0.58
988,244784,3952,0.4580991844290176,0.0,0.6428571428571429
989,244916,3956,1.1749449048041698,0.0,0.3695652173913043
990,245048,3960,0.4839473810585332,0.0,0.5853658536585366
991,245340,3964,0.8498484789303373,0.0,0.5102040816326531
992,245664,3968,0.797299442738222,0.0,0.5221238938053098
993,245828,3972,1.6804509599360244,0.0,0.2876712328767123
994,246184,3976,0.4920720829817004,0.0,0.6194690265486725
995,246284,3980,0.969625574430029,0.0,0.5263157894736842
996,246544,3984,0.46593755054011576,0.0,0.5423728813559322
997,246740,3988,0.748923352244346,0.0,0.647887323943662
998,247064,3992,0.9584527910978636,0.0,0.48214285714285715
999,247324,3996,1.2698921206461025,0.0,0.4298245614035088
1000,247424,4000,0.9828857658399405,0.0,0.2857142857142857
1001,247684,4004,1.0261248936942096,0.0,0.5233644859813084
1002,247880,4008,0.9011925808158366,0.0,0.5555555555555556
1003,248172,4012,0.8233442521494655,0.0,0.5274725274725275
1004,248432,4016,0.7766216704598379,0.0,0.390625
1005,248628,4020,0.8302434224040781,0.0,0.5802469135802469
1006,249080,4024,0.6318470150706845,0.0,0.6068965517241379
1007,249564,4028,0.6941191550886772,0.0,0.4900662251655629
1008,249728,4032,0.7415110412086869,0.0,0.5333333333333333
1009,249924,4036,0.7990377839404043,0.0,0.5909090909090909
1010,250152,4040,0.8190828715695179,0.25,0.48484848484848486
1011,250284,4044,0.7338671857738064,0.0,0.6097560975609756
1012,250832,4048,0.7001224229098012,0.0,0.5852534562211982
1013,251092,4052,0.7021511304831891,0.0,0.5357142857142857
1014,251288,4056,0.6843213859753633,0.0,0.603448275862069
1015,251452,4060,0.8545272493132142,0.0,0.56
1016,252000,4064,0.5337747279271665,0.0,0.5882352941176471
1017,252228,4068,0.7960351448695552,0.0,0.5802469135802469
1018,252488,4072,0.4915119626290561,0.25,0.6724137931034483
1019,252652,4076,0.5352297935630486,0.0,0.673469387755102
1020,252784,4080,1.1124896992811046,0.0,0.4827586206896552
1021,252948,4084,0.52022292172569,0.25,0.68
1022,253112,4088,0.7841878587515384,0.0,0.6078431372549019
1023,253372,4092,0.5514048568286227,0.0,0.6056338028169014
1024,253856,4096,0.49272163746723585,0.25,0.6824324324324325
1025,253988,4100,1.1090505624702927,0.0,0.35185185185185186
1026,254312,4104,0.30409930285092746,0.0,0.717948717948718
1027,254604,4108,0.681143932292735,0.0,0.6140350877192983
1028,254960,4112,0.6948994152149122,0.25,0.624113475177305
1029,255220,4116,0.5243128438260548,0.25,0.6506024096385542
1030,255512,4120,0.5495357498175837,0.0,0.5151515151515151
1031,255836,4124,0.8273461003261218,0.0,0.5503875968992248
1032,256000,4128,0.5330495333117323,0.0,0.3548387096774194
1033,256196,4132,0.7778413479992556,0.25,0.5081967213114754
1034,256424,4136,0.9895866688985995,0.0,0.44680851063829785
1035,256588,4140,0.41950011447166613,0.25,0.78
1036,257104,4144,0.8263839619039659,0.0,0.5560975609756098
1037,257332,4148,0.43541792574702154,0.25,0.7205882352941176
1038,257528,4152,0.8083784131263277,0.0,0.5974025974025974
1039,257788,4156,0.7301399123726326,0.0,0.5494505494505495
1040,257888,4160,0.5189008497344427,0.0,0.5909090909090909
1041,258244,4164,0.6308898146874609,0.0,0.5142857142857142
1042,258504,4168,0.5145264858379136,0.0,0.5370370370370371
1043,258860,4172,0.5691097810932774,0.0,0.6771653543307087
1044,258992,4176,0.5308950786913557,0.0,0.52
1045,259348,4180,0.9543247501644395,0.0,0.5838150289017341
1046,259800,4184,0.4205181423281861,0.25,0.6324786324786325
1047,259900,4188,0.29148679487085855,0.25,0.8421052631578947
1048,260128,4192,1.1628965184148516,0.0,0.4205607476635514
1049,260612,4196,0.5888381999421259,0.0,0.4369747899159664
1050,260936,4200,0.7534861931219257,0.0,0.5905511811023622
1051,261388,4204,0.6206115786304575,0.0,0.5333333333333333
1052,261712,4208,0.9855519747248035,0.0,0.6196319018404908
1053,262068,4212,0.771168599674957,0.25,0.5565217391304348
1054,262200,4216,0.8303300388440903,0.25,0.4857142857142857
1055,262492,4220,0.5390983927121851,0.0,0.5147058823529411
1056,262624,4224,0.6169811959985964,0.0,0.6046511627906976
1057,262852,4228,0.5058943011885276,0.25,0.6071428571428571
1058,262984,4232,0.7252982841822359,0.25,0.5428571428571428
1059,263244,4236,0.700439376349658,0.0,0.5125
1060,263568,4240,0.4943440719526154,0.0,0.6914893617021277
1061,263732,4244,0.38301767148691396,0.0,0.6976744186046512
1062,264056,4248,0.6623430594325594,0.0,0.6929824561403509
1063,264316,4252,0.7753202326447541,0.0,0.5585585585585585
1064,264448,4256,0.4572042780471748,0.25,0.47368421052631576
1065,264580,4260,0.4375173593803453,0.25,0.7083333333333334
1066,264776,4264,0.8314872821415937,0.0,0.5942028985507246
1067,264972,4268,0.781496064022258,0.25,0.6056338028169014
1068,265328,4272,0.625674733645668,0.0,0.5
1069,265524,4276,0.5392846418399672,0.25,0.6557377049180327
1070,265784,4280,0.5327457369504998,0.0,0.4230769230769231
1071,266012,4284,0.5616982091662196,0.0,0.6491228070175439
1072,266432,4288,0.8911524697130376,0.0,0.5
1073,266724,4292,0.9806587226309905,0.0,0.45098039215686275
1074,267400,4296,0.7679113766492957,0.25,0.4930875576036866
1075,267628,4300,0.7042796565608048,0.25,0.5540540540540541
1076,267952,4304,0.7827663408678006,0.0,0.44761904761904764
1077,268116,4308,0.8318821010147849,0.0,0.625
1078,268440,4312,0.5352737184972244,0.0,0.7129629629629629
1079,268636,4316,0.9065299358846118,0.0,0.59375
1080,269088,4320,0.6711786385028043,0.0,0.6153846153846154
1081,269284,4324,1.1052642955268916,0.0,0.4383561643835616
1082,269576,4328,0.9837383892500253,0.0,0.5609756097560976
1083,269772,4332,0.8407802978317932,0.0,0.5223880597014925
1084,269968,4336,0.9410452105370193,0.0,0.5365853658536586
1085,270164,4340,0.9163500203217874,0.0,0.34615384615384615
1086,270360,4344,1.3043858832203454,0.0,0.46078431372549017
1087,270556,4348,0.4979585143258248,0.0,0.6444444444444445
1088,270848,4352,1.3548551274166365,0.0,0.4720496894409938
1089,271076,4356,0.45572132638121726,0.25,0.7246376811594203
1090,271240,4360,0.7371664106617754,0.25,0.48936170212765956
1091,271692,4364,0.5729016357261116,0.0,0.6277372262773723
1092,271856,4368,0.6801623597411867,0.0,0.6507936507936508
1093,272212,4372,0.8118498932363628,0.0,0.5307692307692308
1094,272632,4376,0.7300304217745599,0.0,0.4745762711864407
1095,272956,4380,0.8851362339150001,0.0,0.4962962962962963
1096,273120,4384,0.588204677070878,0.0,0.6865671641791045
1097,273604,4388,0.6102135760215409,0.25,0.6190476190476191
1098,273832,4392,0.8927147494101063,0.0,0.5533980582524272
1099,274028,4396,0.39407482774805475,0.25,0.6756756756756757
1100,274256,4400,1.0747071131849746,0.0,0.5565217391304348
1101,274644,4404,0.4962422003845101,0.0,0.5957446808510638
1102,274808,4408,0.6390463163080017,0.0,0.574468085106383
1103,275036,4412,0.6152132430864964,0.0,0.6290322580645161
1104,275232,4416,0.4798256821789133,0.0,0.7205882352941176
1105,275428,4420,0.5567468733598987,0.25,0.6176470588235294
1106,275720,4424,0.40942792628918095,0.0,0.7
1107,275948,4428,0.49609129853609246,0.0,0.631578947368421
1108,276240,4432,0.5013098807955532,0.0,0.5979381443298969
1109,276404,4436,0.3751427813824557,0.25,0.6451612903225806
1110,276760,4440,0.8992817780586558,0.0,0.5310344827586206
1111,277276,4444,0.7304017233237325,0.0,0.4117647058823529
1112,277440,4448,0.8785497499949815,0.0,0.5571428571428572
1113,277572,4452,0.9774846962754964,0.0,0.5416666666666666
1114,277928,4456,0.5880314383331107,0.0,0.6442307692307693
1115,278220,4460,0.4804355314009274,0.0,0.7102803738317757
1116,278672,4464,0.5338874624890161,0.25,0.6643835616438356
1117,278900,4468,0.6858921571984525,0.0,0.6301369863013698
1118,279096,4472,0.6554507667399472,0.0,0.5423728813559322
1119,279260,4476,1.3627494222154564,0.0,0.4492753623188406
1120,279456,4480,0.653575794362132,0.0,0.686046511627907
1121,279588,4484,0.5300642938273769,0.0,0.7692307692307693
1122,279912,4488,0.44316138078047285,0.0,0.7040816326530612
1123,280268,4492,0.788659739571209,0.0,0.5633802816901409
1124,280624,4496,1.0016742297875565,0.0,0.5283018867924528
1125,280724,4500,0.5478449276939861,0.5,0.7307692307692307
1126,281080,4504,0.49163167529489704,0.25,0.5978260869565217
1127,281436,4508,0.6799026267733675,0.0,0.7433155080213903
1128,281632,4512,0.9266548774991237,0.0,0.6238532110091743
1129,281828,4516,0.8526561466126396,0.0,0.6538461538461539
1130,282056,4520,0.7900911950846682,0.0,0.5064935064935064
1131,282380,4524,0.8477684497851123,0.0,0.5714285714285714
1132,282512,4528,0.795827654575578,0.0,0.47368421052631576
1133,282676,4532,0.7141144744766643,0.0,0.45
1134,282840,4536,0.7781143538339348,0.25,0.5344827586206896
1135,283004,4540,0.7390077008778075,0.0,0.5740740740740741
1136,283232,4544,0.6975131769526082,0.25,0.5409836065573771
1137,283460,4548,0.4912462332492753,0.0,0.7851239669421488
1138,283848,4552,0.42733261401354294,0.0,0.6875
1139,284012,4556,0.8495167468277941,0.0,0.5172413793103449
1140,284496,4560,0.6636469000619412,0.25,0.5562130177514792
1141,284884,4564,0.6350219874377634,0.0,0.5535714285714286
1142,285112,4568,0.475987786828985,0.0,0.6379310344827587
1143,285468,4572,0.6338758176864675,0.0,0.49504950495049505
1144,285824,4576,0.6981248344750053,0.25,0.5583333333333333
1145,285988,4580,0.5026258105160178,0.25,0.6136363636363636
1146,286088,4584,0.5495429381281913,0.0,0.55
1147,286284,4588,0.632739042978765,0.25,0.7788461538461539
1148,286640,4592,1.0363110889921658,0.0,0.4306569343065693
1149,286772,4596,0.4219177928694534,0.25,0.7777777777777778
1150,286936,4600,1.4405789363624355,0.0,0.4883720930232558
1151,287260,4604,0.8402006521241493,0.0,0.5815602836879432
1152,287424,4608,1.1124266034624088,0.0,0.4936708860759494
1153,287620,4612,0.4873152005542504,0.0,0.5434782608695652
1154,287720,4616,0.5798593660354526,0.25,0.7586206896551724
1155,287884,4620,1.2355222305324607,0.0,0.524390243902439
1156,288304,4624,1.0444157414840745,0.0,0.584070796460177
1157,288468,4628,0.428602400792073,0.25,0.6206896551724138
1158,288632,4632,0.6935519193628716,0.0,0.5
1159,288796,4636,0.4929239013552797,0.25,0.6333333333333333
1160,288992,4640,0.8160182475305913,0.0,0.49333333333333335
1161,289188,4644,0.9162484524012596,0.0,0.5
1162,289384,4648,0.9066159292168018,0.0,0.47692307692307695
1163,289516,4652,1.0151282003959465,0.0,0.5081967213114754
1164,289776,4656,0.39618802148648413,0.0,0.703125
1165,290068,4660,0.3997068030481867,0.25,0.6451612903225806
1166,290392,4664,0.8226533271447533,0.25,0.5724137931034483
1167,290620,4668,1.2570833609884693,0.0,0.4628099173553719
1168,290944,4672,0.723563097112887,0.0,0.5957446808510638
1169,291428,4676,0.4828592625190626,0.0,0.7013888888888888
1170,291592,4680,1.045693135260508,0.0,0.5396825396825397
1171,292012,4684,0.7250311039561195,0.0,0.496
1172,292240,4688,0.5186180732684014,0.0,0.5357142857142857
1173,292436,4692,1.1025572845456433,0.0,0.4725274725274725
1174,292664,4696,0.544149305380217,0.0,0.6521739130434783
1175,293020,4700,0.7820870160398368,0.0,0.5590551181102362
1176,293248,4704,0.4934204298147181,0.0,0.6101694915254238
1177,293380,4708,0.45686819684224245,0.0,0.625
1178,293544,4712,0.9079925684482077,0.0,0.48484848484848486
1179,293772,4716,1.0090015587387013,0.0,0.6111111111111112
1180,293968,4720,0.5607049158655817,0.0,0.5873015873015873
1181,294132,4724,0.6895154796961288,0.0,0.609375
1182,294456,4728,0.865623944807594,0.0,0.5048543689320388
1183,294620,4732,0.31372579562868397,0.0,0.75
1184,294944,4736,0.5842532120535747,0.0,0.5394736842105263
1185,295268,4740,0.24276909383207115,0.0,0.7368421052631579
1186,295432,4744,0.5011871537873958,0.5,0.6829268292682927
1187,295596,4748,1.0820513137581291,0.0,0.5542168674698795
1188,295792,4752,1.046318856343562,0.0,0.5384615384615384
1189,295956,4756,0.7869086868784495,0.0,0.6290322580645161
1190,296216,4760,0.5834597054394635,0.25,0.5428571428571428
1191,296412,4764,0.6694428841794737,0.0,0.5882352941176471
1192,296576,4768,0.6485373362563405,0.25,0.627906976744186
1193,296740,4772,0.6122152314896813,0.0,0.5454545454545454
1194,297064,4776,0.666111537180368,0.0,0.4470588235294118
1195,297228,4780,0.457137040955654,0.25,0.8166666666666667
1196,297520,4784,0.9837407086754058,0.0,0.40404040404040403
1197,297908,4788,0.7160744141335798,0.0,0.6302521008403361
1198,298392,4792,0.6949674438425322,0.0,0.5304878048780488
1199,299196,4796,0.6628401096652587,0.0,0.47619047619047616
1200,299424,4800,0.6925907722544642,0.0,0.5507246376811594
1201,299940,4804,0.47015729650185634,0.0,0.6535947712418301
1202,300104,4808,0.8987867114689607,0.0,0.45454545454545453
1203,300300,4812,0.6096187248276995,0.0,0.5972222222222222
1204,300464,4816,0.7141999958995531,0.25,0.5614035087719298
1205,300788,4820,1.1383480900844005,0.0,0.5602409638554217
1206,300952,4824,0.8379423832901376,0.0,0.5
1207,301148,4828,0.6768106201024517,0.0,0.5409836065573771
1208,301344,4832,0.7986322734703207,0.0,0.5285714285714286
1209,301636,4836,0.4731028951882611,0.5,0.5555555555555556
1210,301896,4840,1.0739550464781047,0.0,0.4915254237288136
1211,302156,4844,0.8089038445713641,0.0,0.42857142857142855
1212,302288,4848,0.7859394190039893,0.25,0.6481481481481481
1213,302548,4852,0.5167163882673809,0.0,0.7142857142857143
1214,302712,4856,0.5027122587801932,0.0,0.5
1215,302908,4860,0.818977805245721,0.0,0.390625
1216,303072,4864,0.9722632603699457,0.0,0.5757575757575758
1217,303364,4868,0.5397406061945225,0.25,0.6436781609195402
1218,303624,4872,0.511597904096834,0.0,0.6777777777777778
1219,303852,4876,0.5613553410880676,0.0,0.6031746031746031
1220,304080,4880,0.741682947044397,0.25,0.6823529411764706
1221,304244,4884,0.6932178879597268,0.0,0.58
1222,304408,4888,0.5888168644130019,0.0,0.5434782608695652
1223,304636,4892,1.1390049200120107,0.0,0.6076923076923076
1224,305120,4896,0.6402144460756592,0.0,0.5862068965517241
1225,305252,4900,0.9677739888104725,0.0,0.46938775510204084
1226,305480,4904,1.0276495480208074,0.25,0.391304347826087
1227,305932,4908,0.6339275908066563,0.0,0.58125
1228,306192,4912,0.5504814017518754,0.5,0.5522388059701493
1229,306644,4916,1.0593438200457714,0.0,0.5380952380952381
1230,306872,4920,0.5516471068711033,0.25,0.5576923076923077
1231,307036,4924,0.45500225640229475,0.0,0.6833333333333333
1232,307264,4928,0.8640538161320591,0.0,0.40298507462686567
1233,307460,4932,0.6202456859949943,0.0,0.6825396825396826
1234,307720,4936,0.7881839044578896,0.0,0.58
1235,307916,4940,0.8977634727899745,0.0,0.63
1236,308336,4944,1.1030037370641237,0.0,0.5
1237,308660,4948,0.5150073094278741,0.0,0.7052631578947368
1238,308952,4952,0.5356697284736582,0.0,0.67
1239,309084,4956,0.5107373342065671,0.0,0.5
1240,309216,4960,1.1149485148127836,0.0,0.3170731707317073
1241,309412,4964,0.6589905062563806,0.0,0.5409836065573771
1242,309512,4968,0.3934698454640966,0.0,0.7272727272727273
1243,309804,4972,0.5344358112944949,0.0,0.618421052631579
1244,310192,4976,0.6893105396679476,0.25,0.6058394160583942
1245,310388,4980,0.7775308180765479,0.0,0.5647058823529412
1246,310520,4984,1.0698515008118192,0.0,0.6349206349206349
1247,310652,4988,0.5560081651488873,0.0,0.7222222222222222
1248,310848,4992,1.199222147477849,0.0,0.4888888888888889
1249,311172,4996,0.6884845790388591,0.0,0.48936170212765956
1250,311304,5000,0.44543886496380763,0.0,0.47619047619047616
1251,311564,5004,0.536105763587122,0.0,0.6233766233766234
1252,311824,5008,0.5427806914711683,0.0,0.5522388059701493
1253,312116,5012,0.6925565231137525,0.0,0.5172413793103449
1254,312472,5016,0.8020948692267408,0.0,0.583941605839416
1255,312732,5020,0.39996694086244844,0.0,0.7407407407407407
1256,312928,5024,0.5508118578361288,0.0,0.5675675675675675
1257,313092,5028,1.629242120060735,0.0,0.46534653465346537
1258,313224,5032,1.5423417841555873,0.0,0.5064935064935064
1259,313420,5036,0.38837497764411494,0.0,0.7142857142857143
1260,313584,5040,1.0656259262380536,0.25,0.515625
1261,313716,5044,0.4648493171303471,0.0,0.48148148148148145
1262,313880,5048,0.7677109522739147,0.25,0.5686274509803921
1263,314108,5052,0.5680426054548336,0.25,0.6142857142857143
1264,314272,5056,0.7561818531951815,0.0,0.5576923076923077
1265,314500,5060,0.49663103961551486,0.0,0.6923076923076923
1266,314824,5064,0.7740498249243046,0.0,0.5867768595041323
1267,314988,5068,0.536884574641026,0.5,0.5263157894736842
1268,315312,5072,0.6473978108606343,0.0,0.5392156862745098
1269,315668,5076,0.5975902215101768,0.0,0.6129032258064516
1270,315832,5080,1.0133734853967327,0.0,0.46875
1271,315996,5084,1.2611848049353829,0.0,0.45714285714285713
1272,316320,5088,0.697939121553145,0.0,0.5393258426966292
1273,316484,5092,0.7418984885809551,0.25,0.578125
1274,316744,5096,0.8991770292314301,0.0,0.5333333333333333
1275,316972,5100,0.4925539663185776,0.25,0.6170212765957447
1276,317200,5104,0.6903848761332224,0.0,0.5254237288135594
1277,317492,5108,0.865893040021862,0.0,0.6344827586206897
1278,317688,5112,0.7775656867163586,0.0,0.6521739130434783
1279,317916,5116,0.740752589429329,0.0,0.5147058823529411
1280,318112,5120,0.8136082254143616,0.0,0.6808510638297872
1281,318244,5124,1.2677287076968355,0.0,0.4925373134328358
1282,318504,5128,1.2276921328394566,0.0,0.37719298245614036
1283,318668,5132,0.501899564391881,0.25,0.6666666666666666
1284,318928,5136,0.5929567813865105,0.25,0.5652173913043478
1285,318996,5140,0.6345180118809595,0.0,0.4117647058823529
1286,319096,5144,0.5464689282972055,0.0,0.5
1287,319292,5148,0.8521088051752712,0.0,0.5970149253731343
1288,319456,5152,0.29269679114548125,0.0,0.5
1289,319716,5156,0.32472876589352073,0.0,0.7466666666666667
1290,319880,5160,0.34396070068964035,0.0,0.6666666666666666
1291,320140,5164,1.0764933404398986,0.0,0.5229357798165137
1292,320304,5168,0.7450553346878273,0.0,0.46511627906976744
1293,320500,5172,0.6626689768043207,0.0,0.6470588235294118
1294,320856,5176,0.9311986038700774,0.0,0.5063291139240507
1295,321084,5180,0.9270428784408784,0.0,0.55
1296,321408,5184,0.7464549095482198,0.0,0.5247524752475248
1297,321540,5188,0.4186247363066286,0.0,0.5454545454545454
1298,321736,5192,1.2068893748123932,0.0,0.4857142857142857
1299,321868,5196,0.8306491639289846,0.25,0.5116279069767442
1300,322256,5200,0.540273115437662,0.0,0.5803571428571429
1301,322452,5204,0.9226416217224177,0.0,0.6333333333333333
1302,322680,5208,0.8715448816316275,0.0,0.5060240963855421
1303,322780,5212,0.48998799336235005,0.25,0.6071428571428571
1304,323008,5216,0.5214816478574423,0.0,0.6933333333333334
1305,323300,5220,0.5276963063757167,0.0,0.7169811320754716
1306,323560,5224,0.6929798624355042,0.25,0.463768115942029
1307,323692,5228,0.5025601177100725,0.25,0.7380952380952381
1308,323984,5232,0.9152278727213342,0.0,0.5572519083969466
1309,324116,5236,0.5343527830754794,0.0,0.6578947368421053
1310,324408,5240,0.6231299858214698,0.0,0.550561797752809
1311,324732,5244,1.067991780354205,0.0,0.524822695035461
1312,324896,5248,0.6532991326950286,0.0,0.5111111111111111
1313,325220,5252,0.7897726952777224,0.0,0.5645161290322581
1314,325384,5256,0.9837995752645657,0.0,0.4230769230769231
1315,325516,5260,0.5750567828507998,0.0,0.6
1316,325680,5264,0.28097339238018776,0.0,0.7727272727272727
1317,325876,5268,0.6145084367561139,0.25,0.6046511627906976
1318,326072,5272,0.8634341402539928,0.0,0.5813953488372093
1319,326364,5276,0.9575221625255179,0.0,0.4661016949152542
1320,326816,5280,0.8552734639536863,0.0,0.5531914893617021
1321,327172,5284,0.852347643139871,0.0,0.5203252032520326
1322,327336,5288,0.9158459398705963,0.0,0.5384615384615384
1323,327724,5292,0.7085012946919141,0.0,0.6301369863013698
1324,327888,5296,0.9304201716960858,0.0,0.49206349206349204
1325,328276,5300,0.6614677105494934,0.25,0.5789473684210527
1326,328696,5304,0.7305254521232296,0.0,0.6559139784946236
1327,328828,5308,0.2741629846275174,0.25,0.84
1328,329152,5312,0.6188707931401973,0.0,0.5545454545454546
1329,329348,5316,0.7820535745374931,0.0,0.581081081081081
1330,329512,5320,0.5081979258726006,0.0,0.6363636363636364
1331,329932,5324,0.8523148223154942,0.25,0.5177304964539007
1332,330384,5328,0.39128147757311027,0.25,0.723404255319149
1333,330900,5332,0.8094959937805393,0.0,0.5913461538461539
1334,331096,5336,0.892651033975369,0.0,0.5842696629213483
1335,331196,5340,0.48786745133408355,0.25,0.56
1336,331328,5344,0.8721975077185561,0.0,0.46153846153846156
1337,331556,5348,0.8972483088936966,0.0,0.5428571428571428
1338,331720,5352,0.6123551629893518,0.0,0.5098039215686274
1339,331916,5356,0.9514838270224876,0.0,0.5058823529411764
1340,332080,5360,0.5557231097197791,0.5,0.7037037037037037
1341,332212,5364,0.5815961186493211,0.0,0.673469387755102
1342,332408,5368,0.645583605604664,0.0,0.6119402985074627
1343,332604,5372,0.5967093880713492,0.0,0.6363636363636364
1344,332768,5376,0.8996950176659038,0.0,0.6375
1345,332900,5380,0.34204700228409024,0.0,0.8292682926829268
1346,333032,5384,0.5786762041263487,0.0,0.5
1347,333228,5388,0.4677459898851642,0.5,0.6481481481481481
1348,333328,5392,1.1487522711953717,0.0,0.5405405405405406
1349,333524,5396,1.0844648309924196,0.0,0.5353535353535354
1350,333688,5400,0.7099629376546728,0.25,0.6
1351,333916,5404,1.2286593548787614,0.0,0.5528455284552846
1352,334272,5408,0.6244631851157991,0.0,0.6618705035971223
1353,334532,5412,0.5819646265125812,0.0,0.6962025316455697
1354,334760,5416,0.6033335745475077,0.0,0.6741573033707865
1355,334924,5420,0.7990201082138025,0.0,0.5846153846153846
1356,335408,5424,0.6734228655406226,0.0,0.5038759689922481
1357,335668,5428,0.8228652465490428,0.0,0.44594594594594594
1358,335992,5432,0.4574688284139711,0.0,0.6590909090909091
1359,336124,5436,0.6060499335717622,0.25,0.6285714285714286
1360,336480,5440,0.8977377784117628,0.0,0.6011904761904762
1361,336612,5444,1.0194305484848882,0.0,0.5087719298245614
1362,336872,5448,0.3829039739411087,0.0,0.6909090909090909
1363,337068,5452,1.089185159830231,0.0,0.4027777777777778
1364,337296,5456,0.937413404539553,0.0,0.6330275229357798
1365,337524,5460,0.9424549471746072,0.0,0.45348837209302323
1366,337816,5464,0.8065858900350525,0.0,0.42696629213483145
1367,337980,5468,0.6646788610827025,0.0,0.5535714285714286
1368,338208,5472,0.7861357668846852,0.0,0.5641025641025641
1369,338500,5476,0.7857719168352054,0.0,0.5517241379310345
1370,338792,5480,0.8793284324963729,0.25,0.6111111111111112
1371,339020,5484,0.7687222415770814,0.0,0.6386554621848739
1372,339152,5488,1.3399414055840253,0.0,0.5373134328358209
1373,339348,5492,0.6467870441412288,0.25,0.5625
1374,339512,5496,0.6895572830639504,0.25,0.574468085106383
1375,339772,5500,0.7892536842345879,0.0,0.4383561643835616
1376,340224,5504,0.6881804088873882,0.0,0.6130952380952381
1377,340388,5508,0.8121102617899123,0.0,0.47619047619047616
1378,340968,5512,0.3874261605110089,0.25,0.6727272727272727
1379,341324,5516,0.8340161612168232,0.0,0.47413793103448276
1380,341456,5520,0.6974643649965401,0.0,0.5769230769230769
1381,341812,5524,1.0355051412479694,0.0,0.5095541401273885
1382,342040,5528,0.6089161313278185,0.0,0.35714285714285715
1383,342172,5532,0.6187808963295879,0.0,0.5483870967741935
1384,342528,5536,0.6630401054025289,0.0,0.5736434108527132
1385,343012,5540,0.5213406431994099,0.0,0.6231884057971014
1386,343336,5544,0.6057285761394822,0.0,0.6195652173913043
1387,343660,5548,0.5284960015865566,0.0,0.5783132530120482
1388,343856,5552,0.9309847522151662,0.0,0.4393939393939394
1389,344148,5556,0.5369759606818306,0.0,0.6404494382022472
1390,344344,5560,0.7476800229884552,0.0,0.6309523809523809
1391,344604,5564,0.5618894990593262,0.0,0.47619047619047616
1392,344768,5568,0.9210331792474369,0.0,0.5166666666666667
1393,344932,5572,1.189030735029446,0.0,0.4782608695652174
1394,345032,5576,0.48297791942053053,0.0,0.68
1395,345324,5580,0.952990939996721,0.0,0.5555555555555556
1396,345744,5584,0.6587114136874053,0.0,0.4528301886792453
1397,345940,5588,0.8156817208216163,0.0,0.5507246376811594
1398,346168,5592,0.8043931740883377,0.0,0.5274725274725275
1399,346396,5596,0.8967700030622346,0.0,0.5666666666666667
1400,346752,5600,0.7493027235771937,0.0,0.48148148148148145
1401,346916,5604,0.8473967370283452,0.0,0.5774647887323944
1402,347080,5608,0.8976628046532642,0.0,0.5606060606060606
1403,347276,5612,0.6863189239176829,0.0,0.6029411764705882
1404,347952,5616,0.8312036524828362,0.0,0.5375494071146245
1405,348116,5620,0.627037825152043,0.0,0.6222222222222222
1406,348440,5624,0.8822523545183731,0.0,0.4915254237288136
1407,348828,5628,0.5199463511842074,0.0,0.6549295774647887
1408,349056,5632,0.9272414446577646,0.0,0.49411764705882355
1409,349316,5636,0.857152875860902,0.0,0.37037037037037035
1410,349448,5640,0.6420439073940344,0.0,0.5813953488372093
1411,349676,5644,1.1855797472120813,0.0,0.6277372262773723
1412,349968,5648,0.7401120725124051,0.0,0.6290322580645161
1413,350100,5652,0.6349978685907672,0.0,0.38235294117647056
1414,350264,5656,0.4920576660764346,0.0,0.5952380952380952
1415,350396,5660,0.9015340241161767,0.0,0.5217391304347826
1416,350560,5664,0.6096817253121116,0.25,0.5957446808510638
1417,350692,5668,1.3411101428080654,0.0,0.49122807017543857
1418,350792,5672,0.9814221080031226,0.25,0.4
1419,351020,5676,0.6486677007682309,0.0,0.5875
1420,351216,5680,0.6969271283774257,0.25,0.5964912280701754
1421,351700,5684,0.6518162337810341,0.0,0.6538461538461539
1422,352056,5688,0.5483963599499805,0.0,0.5434782608695652
1423,352316,5692,0.906892265712736,0.0,0.6186440677966102
